word,x1,y1,x2,y2
,1345,1173,1387,1208
,1248,1163,1338,1210
,1195,1159,1239,1196
,1126,1159,1186,1205
,1083,1152,1132,1208
,1017,1172,1075,1207
,944,1165,1006,1196
,853,1163,932,1196
,775,1163,842,1207
,734,1178,764,1208
,696,1163,737,1205
,652,1178,685,1209
,562,1163,655,1197
,573,1168,588,1180
,493,1172,551,1207
,375,1155,482,1207
,306,1178,364,1208
,291,1173,310,1196
,244,1161,280,1209
,211,1178,245,1208
,172,1164,215,1210
,126,1163,161,1208
,99,1163,130,1205
,1558,1303,1603,1335
,1491,1277,1551,1333
,1466,1298,1495,1322
,1551,1445,1603,1477
,1473,1435,1541,1468
,1408,1435,1464,1469
,1314,1434,1399,1477
,1274,1450,1305,1480
,1246,1428,1269,1468
,1224,1438,1249,1472
,1138,1434,1214,1490
,1066,1437,1128,1468
,1014,1431,1058,1468
,950,1440,1004,1479
,883,1444,941,1479
,778,1435,873,1469
,696,1435,769,1480
,681,1445,700,1468
,641,1446,681,1482
,608,1449,631,1477
,571,1435,602,1477
,556,1445,575,1468
,452,1438,556,1479
,463,1440,478,1452
,390,1435,443,1479
,357,1444,383,1479
,314,1450,348,1481
,224,1435,318,1469
,235,1440,250,1452
,132,1438,216,1479
,143,1440,158,1452
,99,1449,122,1477
,1545,1556,1605,1602
,1515,1560,1550,1605
,1492,1560,1519,1593
,1437,1575,1483,1607
,1391,1565,1427,1605
,1354,1560,1395,1593
,1336,1560,1345,1593
,1297,1571,1337,1607
,1233,1565,1287,1604
,1167,1569,1224,1604
,1130,1560,1159,1602
,1098,1560,1121,1593
,1067,1560,1090,1606
,1020,1560,1067,1604
,951,1558,1011,1598
,908,1575,942,1606
,818,1560,912,1594
,829,1565,844,1577
,741,1556,811,1594
,1584,1718,1596,1734
,1562,1708,1576,1741
,1481,1705,1552,1762
,1433,1708,1472,1741
,1375,1711,1433,1755
,1326,1718,1366,1750
,1289,1708,1320,1750
,1227,1707,1293,1756
,1135,1708,1217,1762
,1078,1710,1126,1741
,1061,1711,1078,1743
,1013,1708,1057,1750
,904,1708,1004,1750
,849,1710,895,1753
,788,1704,855,1742
,799,1713,814,1725
,683,1708,779,1755
,639,1723,674,1754
,558,1703,643,1742
