word,x1,y1,x2,y2
,1103,1371,1163,1403
,1074,1369,1095,1413
,1008,1369,1064,1413
,990,1369,999,1402
,924,1361,990,1413
,858,1369,915,1411
,811,1369,861,1406
,740,1369,801,1413
,751,1374,766,1386
,658,1369,731,1402
,626,1383,649,1411
,517,1364,620,1405
,445,1361,507,1413
,378,1369,436,1411
,331,1369,382,1406
,273,1384,323,1414
,227,1358,280,1403
,102,1369,217,1403
,113,1374,128,1386
,1581,1509,1604,1536
,1525,1494,1585,1531
,1476,1504,1516,1536
,1378,1490,1472,1539
,1288,1494,1372,1528
,1311,1499,1326,1511
,1196,1491,1278,1537
,1153,1490,1202,1539
,1128,1504,1157,1528
,1078,1504,1119,1536
,1063,1494,1072,1527
,1024,1505,1064,1541
,957,1494,1015,1536
,910,1494,961,1531
,817,1493,901,1536
,777,1509,809,1539
,675,1499,772,1536
,646,1508,669,1536
,560,1492,639,1532
,466,1494,551,1528
