word,x1,y1,x2,y2
,1044,1027,1173,1076
,1003,1038,1034,1072
,904,1034,993,1072
,965,1036,981,1047
,874,1049,894,1075
,796,1038,877,1072
,703,1027,785,1063
,723,1036,739,1047
,666,1027,693,1075
,607,1027,657,1076
,561,1045,597,1075
,469,1027,552,1076
,443,1023,459,1063
,408,1045,446,1075
,309,1027,411,1076
,232,1027,298,1075
,190,1045,235,1076
,101,1038,180,1077
,1582,1140,1604,1184
,1547,1150,1584,1184
,1499,1151,1539,1187
,1442,1139,1493,1188
,1350,1157,1433,1187
,1321,1140,1343,1184
,1208,1140,1312,1184
,1217,1148,1233,1159
,1141,1141,1200,1189
,1102,1156,1133,1187
,1060,1139,1106,1187
,1022,1146,1064,1175
,956,1139,1013,1189
,859,1150,947,1184
,772,1147,850,1187
,743,1140,765,1184
,653,1140,734,1184
,613,1156,644,1187
,524,1145,606,1187
,492,1148,528,1175
,333,1140,483,1187
,192,1140,324,1187
,201,1148,217,1159
,101,1139,184,1175
,118,1148,134,1159
,1579,1251,1603,1286
,1550,1261,1570,1298
,1485,1251,1554,1300
,1434,1251,1477,1286
,1353,1251,1424,1300
,1281,1262,1344,1299
,1206,1254,1270,1298
,1176,1272,1196,1298
,1171,1250,1180,1286
,1069,1250,1161,1300
,989,1251,1060,1286
,916,1257,980,1300
,847,1250,917,1298
,799,1262,838,1298
,772,1272,792,1298
,682,1250,775,1296
,580,1250,672,1300
,477,1251,570,1295
,419,1265,467,1298
,365,1251,424,1286
,374,1259,390,1270
,317,1268,355,1298
,287,1254,320,1298
,190,1250,280,1286
,208,1259,224,1270
,101,1251,181,1295
,1553,1376,1604,1409
,1521,1362,1543,1406
,1447,1362,1511,1410
,1385,1361,1436,1410
,1346,1362,1388,1397
,1259,1361,1335,1409
,1229,1368,1262,1397
,1129,1362,1218,1409
,1052,1362,1118,1409
,1023,1379,1043,1409
,976,1379,1015,1409
,939,1373,980,1411
,831,1361,928,1409
,801,1383,821,1409
,746,1362,805,1409
,684,1362,750,1407
